map_id,map_user_id,map_topic_id,map_folder_id,map_read_time,map_user_active,map_user_banned,map_has_unread,map_is_starter,map_ignore_notification,map_last_topic_reply
248,14,124,myconvo,2012-01-18T14:22:39Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-18T14:22:38Z
249,1,125,myconvo,2012-01-18T15:04:38Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-01-18T14:53:47Z
250,14,125,myconvo,2012-01-18T14:53:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-18T14:53:47Z
251,7,126,myconvo,2012-01-19T16:25:16Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-01-19T04:14:19Z
252,13,126,myconvo,2012-01-20T21:32:22Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-19T04:14:19Z
254,7,127,myconvo,2012-01-25T21:59:16Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-01-21T19:15:23Z
255,40,128,myconvo,2012-01-21T20:42:36Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-21T14:56:59Z
256,7,128,myconvo,2012-01-25T21:59:07Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-01-21T14:56:59Z
257,108,129,myconvo,2012-01-22T01:39:49Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-22T01:39:48Z
258,4,129,myconvo,2012-01-22T12:13:23Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-22T01:39:48Z
259,108,130,myconvo,2012-01-24T14:19:48Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-23T22:05:12Z
260,35,130,myconvo,2012-01-23T22:06:41Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-01-23T22:05:12Z
261,29,131,myconvo,2012-11-30T10:03:27Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-09T09:07:24Z
262,7,131,myconvo,2012-03-14T17:18:22Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-09T09:07:24Z
263,40,132,myconvo,2012-01-25T12:40:02Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-25T12:16:35Z
264,114,132,myconvo,2012-01-25T12:16:36Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-25T12:16:35Z
265,108,133,myconvo,2012-02-10T15:17:43Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-10T14:42:47Z
266,14,133,myconvo,2012-02-10T14:42:48Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-10T14:42:47Z
267,100,134,myconvo,2012-01-26T16:55:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-25T16:17:26Z
268,3,134,myconvo,2012-01-25T17:26:10Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-25T16:17:26Z
271,89,136,myconvo,2012-01-25T20:46:51Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-25T19:37:16Z
891,72,444,myconvo,2012-10-30T19:02:19Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-09-06T22:37:23Z
890,91,443,myconvo,2012-09-05T14:09:41Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-06-20T15:36:15Z
272,1,136,myconvo,2012-01-25T19:57:36Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-01-25T19:37:16Z
273,64,137,myconvo,2012-01-26T17:57:45Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-26T17:57:44Z
274,65,137,myconvo,2012-03-27T05:27:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-26T17:57:44Z
526,1,262,myconvo,2012-03-05T11:15:05Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-03-05T11:15:00Z
1880,7,936,myconvo,2012-12-04T12:40:49Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-10-19T02:31:32Z
279,1,140,myconvo,2012-01-27T21:42:05Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-01-26T19:46:01Z
280,19,140,myconvo,2012-01-26T20:13:51Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-26T19:46:01Z
281,19,141,myconvo,2012-01-30T18:14:49Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-30T18:04:28Z
282,2,141,myconvo,2012-01-30T18:04:28Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-30T18:04:28Z
283,100,142,myconvo,2012-01-28T15:37:41Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-28T14:34:58Z
284,22,142,myconvo,2012-01-28T16:28:52Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-28T14:34:58Z
285,9,143,myconvo,2012-01-29T12:03:18Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-29T11:57:41Z
286,29,143,myconvo,2012-03-24T09:17:15Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-29T11:57:41Z
287,84,144,myconvo,2012-01-28T19:59:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-01-28T19:59:42Z
288,29,144,myconvo,2012-03-24T09:20:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-28T19:59:42Z
292,14,146,myconvo,2012-01-29T20:07:25Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-29T17:11:32Z
294,40,147,myconvo,2012-01-30T12:24:57Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-30T05:49:57Z
295,8,148,myconvo,2012-02-07T00:35:16Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-01T01:26:36Z
296,14,148,myconvo,2012-02-01T01:26:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-01T01:26:36Z
297,1,149,myconvo,2012-02-02T07:47:25Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-01-31T12:37:51Z
298,65,149,myconvo,2012-05-05T09:58:58Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-01-31T12:37:51Z
523,19,260,myconvo,2012-03-05T20:08:04Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-03-04T14:21:23Z
1415,7,704,myconvo,2012-09-02T09:22:42Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-09-01T21:52:25Z
301,1,151,myconvo,2012-03-02T16:04:44Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-02T20:49:07Z
302,108,151,myconvo,2012-02-02T20:51:00Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-02T20:49:07Z
1858,861,925,myconvo,2013-06-25T03:13:54Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-10-22T06:17:17Z
1855,37,923,myconvo,2012-10-27T23:16:09Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-10-20T21:07:24Z
307,132,154,myconvo,2012-02-03T18:07:43Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-03T18:07:42Z
308,2,154,myconvo,2012-02-03T18:30:45Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-03T18:07:42Z
806,7,401,myconvo,2012-08-11T00:23:40Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-08T00:02:01Z
805,240,401,myconvo,2012-09-28T22:29:59Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-08-08T00:02:01Z
311,1,156,myconvo,2012-02-06T15:10:25Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-05T02:07:31Z
312,138,156,myconvo,2012-02-05T18:08:10Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-05T02:07:31Z
313,2,157,myconvo,2012-02-04T17:18:03Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-04T17:12:01Z
314,138,157,myconvo,2012-02-09T17:43:46Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-04T17:12:01Z
889,13,443,myconvo,2013-01-28T11:56:05Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-06-20T15:36:15Z
888,4,442,myconvo,2012-09-29T10:28:26Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-09-29T10:28:24Z
323,84,162,myconvo,2012-02-05T21:45:25Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-05T21:45:00Z
317,9,159,myconvo,2012-02-04T17:07:02Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-04T16:50:22Z
318,3,159,myconvo,2014-09-07T01:44:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-04T16:50:22Z
319,53,160,myconvo,2012-02-05T08:58:27Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-05T08:58:26Z
320,125,160,myconvo,2012-02-05T09:09:18Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-05T08:58:26Z
321,140,161,myconvo,2012-02-05T18:49:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-05T02:06:10Z
322,7,161,myconvo,2012-02-05T10:54:45Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-05T02:06:10Z
324,108,162,myconvo,2012-02-05T21:45:32Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-05T21:45:00Z
327,1,164,myconvo,2012-02-09T17:55:03Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-09T17:54:25Z
328,138,164,myconvo,2012-02-09T17:56:26Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-09T17:54:25Z
329,108,165,myconvo,2012-02-06T18:12:21Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-06T17:51:23Z
330,14,165,myconvo,2012-02-06T18:05:59Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-06T17:51:23Z
333,132,167,myconvo,2012-02-08T06:50:15Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-08T05:10:43Z
334,142,167,myconvo,2012-02-09T23:23:26Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-08T05:10:43Z
335,91,168,myconvo,2012-02-09T10:30:40Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-09T10:30:26Z
336,142,168,myconvo,2012-02-10T02:20:11Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-09T10:30:26Z
349,35,175,myconvo,2012-02-11T08:21:27Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-11T03:16:05Z
337,140,169,myconvo,2012-02-08T21:00:26Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-08T15:50:43Z
338,14,169,myconvo,2012-02-08T15:50:43Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-08T15:50:43Z
339,134,170,myconvo,2012-02-09T14:24:34Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-08T15:51:27Z
340,14,170,myconvo,2012-02-08T15:51:27Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-08T15:51:27Z
341,84,171,myconvo,2012-02-08T15:57:12Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-08T15:51:50Z
342,14,171,myconvo,2012-02-08T15:51:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-08T15:51:50Z
343,130,172,myconvo,2012-02-08T22:52:28Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-08T19:24:55Z
344,14,172,myconvo,2012-02-08T19:24:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-08T19:24:55Z
345,3,173,myconvo,2012-02-08T20:35:07Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-08T15:56:37Z
346,14,173,myconvo,2012-02-08T15:56:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-08T15:56:37Z
347,7,174,myconvo,2012-02-10T02:58:11Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-10T02:34:46Z
348,142,174,myconvo,2012-02-10T02:34:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-10T02:34:46Z
351,140,176,myconvo,2012-02-11T23:28:02Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-10T21:05:20Z
350,142,175,myconvo,2012-02-11T22:14:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-11T03:16:05Z
352,142,176,myconvo,2012-02-12T23:32:19Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-10T21:05:20Z
353,134,177,myconvo,2012-02-11T01:20:07Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-10T03:18:00Z
354,142,177,myconvo,2012-02-10T03:18:00Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-10T03:18:00Z
355,140,178,myconvo,2012-02-10T16:39:01Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-10T16:09:09Z
356,144,178,myconvo,2012-02-12T03:15:43Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-10T16:09:09Z
357,35,179,myconvo,2012-02-11T01:56:50Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-11T01:56:49Z
358,17,179,myconvo,2012-02-24T00:52:02Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-11T01:56:49Z
359,140,180,myconvo,2012-02-19T19:10:38Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-11T18:19:35Z
360,144,180,myconvo,2012-02-21T00:56:26Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-11T18:19:35Z
365,40,183,myconvo,2012-02-11T22:07:54Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-11T22:07:53Z
363,134,182,myconvo,2012-02-14T04:16:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-13T22:11:14Z
364,140,182,myconvo,2012-02-13T22:11:15Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-13T22:11:14Z
366,1,183,myconvo,2012-02-11T22:28:49Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-11T22:07:53Z
2971,2288,1481,myconvo,2013-01-24T08:06:07Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-01-24T06:48:18Z
3363,821,1677,myconvo,2013-05-09T09:03:24Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-05-09T04:40:18Z
373,44,187,myconvo,2012-02-14T06:17:25Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-14T06:02:11Z
369,8,185,myconvo,2012-02-16T03:23:53Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-16T03:23:43Z
370,14,185,myconvo,2012-03-18T22:02:26Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-16T03:23:43Z
584,140,291,myconvo,2012-04-07T00:23:46Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-03-19T03:35:30Z
2953,1209,1472,myconvo,2013-01-15T17:07:15Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-01-15T17:07:13Z
374,152,187,myconvo,2012-02-14T06:02:13Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-14T06:02:11Z
375,108,188,myconvo,2012-02-15T20:35:51Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-15T20:35:04Z
376,14,188,myconvo,2012-11-21T04:31:12Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-15T20:35:04Z
2017,1176,1004,myconvo,2013-01-03T23:25:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-11-28T00:19:50Z
2016,161,1004,myconvo,2012-11-28T00:19:51Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-11-28T00:19:50Z
379,49,190,myconvo,2012-02-23T11:37:33Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-23T07:46:41Z
380,142,190,myconvo,2012-02-27T02:22:28Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-23T07:46:41Z
381,44,191,myconvo,2012-02-18T03:47:59Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-18T03:47:56Z
382,152,191,myconvo,2012-02-18T05:38:21Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-18T03:47:56Z
383,150,192,myconvo,2012-02-20T20:06:55Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-19T21:54:17Z
384,7,192,myconvo,2012-02-20T03:57:23Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-19T21:54:17Z
385,142,193,myconvo,2012-02-20T05:14:52Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-20T05:14:50Z
386,108,193,myconvo,2012-02-20T05:23:57Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-20T05:14:50Z
387,91,194,myconvo,2012-03-01T14:08:07Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-29T15:24:18Z
388,13,194,myconvo,2012-11-07T17:11:46Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-29T15:24:18Z
391,108,196,myconvo,2012-02-20T14:47:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-20T08:30:29Z
389,7,195,myconvo,2012-02-19T17:22:28Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-19T17:20:25Z
390,40,195,myconvo,2012-02-20T17:01:31Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-19T17:20:25Z
393,158,197,myconvo,2012-02-27T22:41:41Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-21T03:39:11Z
392,35,196,myconvo,2012-02-20T08:33:29Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-20T08:30:29Z
394,108,197,myconvo,2012-02-21T09:11:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-21T03:39:11Z
395,158,198,myconvo,2012-02-27T22:41:40Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-21T04:01:45Z
396,140,198,myconvo,2012-02-21T04:09:44Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-21T04:01:45Z
397,40,199,myconvo,2012-02-21T07:43:56Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-20T22:49:35Z
398,158,199,myconvo,2012-03-22T14:09:21Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-20T22:49:35Z
399,108,200,myconvo,2012-02-23T00:08:09Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-22T22:25:35Z
400,8,200,myconvo,2012-02-22T23:07:28Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-22T22:25:35Z
406,160,203,myconvo,2012-02-21T23:07:12Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-21T19:40:21Z
401,158,201,myconvo,2012-02-27T22:41:37Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-23T22:26:52Z
402,142,201,myconvo,2012-02-27T02:22:04Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-23T22:26:52Z
405,150,203,myconvo,2012-02-22T21:22:45Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-21T19:40:21Z
403,159,202,myconvo,2012-03-11T14:14:35Z,TRUE,FALSE,TRUE,FALSE,FALSE,2012-03-15T03:26:10Z
404,142,202,myconvo,2012-03-15T03:26:21Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-03-15T03:26:10Z
407,65,204,myconvo,2012-03-05T11:22:19Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-21T19:48:57Z
408,160,204,myconvo,2012-02-21T20:00:30Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-21T19:48:57Z
409,43,205,myconvo,2012-05-14T00:46:35Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-21T19:50:35Z
410,160,205,myconvo,2012-02-21T20:00:51Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-21T19:50:35Z
411,6,206,myconvo,2012-02-23T20:08:32Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-21T21:02:12Z
412,160,206,myconvo,2012-02-21T22:24:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-21T21:02:12Z
413,4,207,myconvo,2012-02-21T21:06:58Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-21T21:06:58Z
414,160,207,myconvo,2012-02-21T21:40:21Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-21T21:06:58Z
2972,288,1482,myconvo,2013-01-25T15:41:37Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-01-25T05:31:51Z
417,1,209,myconvo,2012-02-21T22:06:33Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-21T22:05:36Z
2974,1,1483,myconvo,2013-01-24T12:31:40Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-01-24T01:26:29Z
418,138,209,myconvo,2012-02-21T22:05:36Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-21T22:05:36Z
419,54,210,myconvo,2012-02-23T22:41:26Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-22T03:24:33Z
420,84,210,myconvo,2012-02-22T03:24:33Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-22T03:24:33Z
423,151,212,myconvo,2012-02-23T02:42:02Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-22T18:52:30Z
424,152,212,myconvo,2012-02-25T01:18:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-22T18:52:30Z
446,151,223,myconvo,2012-02-25T02:22:57Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-25T02:22:56Z
3588,2,1787,myconvo,2014-02-16T21:10:16Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-07-24T11:58:10Z
2952,1104,1472,myconvo,2013-01-16T06:15:53Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-01-15T17:07:13Z
3028,1066,1510,myconvo,2013-02-03T12:20:20Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-02-03T12:05:27Z
1172,108,584,myconvo,2012-08-04T14:41:07Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-08-04T07:52:41Z
1169,161,582,myconvo,2012-08-12T02:50:23Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-12T02:50:22Z
437,158,218,myconvo,2012-02-27T22:41:36Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-24T05:59:06Z
436,49,218,myconvo,2012-11-17T21:45:38Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-24T05:59:06Z
434,54,217,myconvo,2012-02-23T10:01:23Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-23T09:59:51Z
435,35,217,myconvo,2012-02-23T09:59:52Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-23T09:59:51Z
438,35,219,myconvo,2012-02-24T01:35:52Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-24T01:35:51Z
439,17,219,myconvo,2012-02-24T01:37:41Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-24T01:35:51Z
440,161,220,myconvo,2012-02-24T03:58:44Z,FALSE,FALSE,FALSE,FALSE,FALSE,2012-02-24T03:55:23Z
441,61,220,myconvo,2012-02-24T03:55:24Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-24T03:55:23Z
2018,958,1005,myconvo,2015-05-13T21:38:19Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-11-22T06:33:24Z
2793,72,1392,myconvo,2013-07-08T10:32:30Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-12-26T13:01:06Z
447,152,223,myconvo,2012-02-25T03:07:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-25T02:22:56Z
3648,5805,1815,myconvo,2013-08-09T01:45:03Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-09T01:45:03Z
1818,317,905,myconvo,2012-10-10T18:00:18Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-10-09T15:21:26Z
452,146,226,myconvo,2012-08-07T09:23:42Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-03-26T16:48:42Z
453,35,226,myconvo,2012-03-26T16:47:33Z,FALSE,FALSE,TRUE,TRUE,FALSE,2012-03-26T16:48:42Z
454,23,227,myconvo,2012-03-01T00:11:01Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-28T06:26:01Z
455,35,227,myconvo,2012-02-28T07:39:55Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-28T06:26:01Z
456,22,228,myconvo,2012-02-25T12:57:55Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-25T12:57:55Z
457,35,228,myconvo,2012-02-25T13:11:06Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-25T12:57:55Z
1168,279,582,myconvo,2012-08-12T14:17:40Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-08-12T02:50:22Z
1167,35,581,myconvo,2012-08-01T23:34:52Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-01T10:39:09Z
2900,188,1446,myconvo,2013-01-17T16:03:05Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-01-13T17:06:04Z
2899,255,1445,myconvo,2013-01-06T22:23:43Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-01-06T22:23:42Z
2954,2,1473,myconvo,2014-02-16T21:15:33Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-01-16T17:38:10Z
1166,65,581,myconvo,2012-08-07T10:07:01Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-08-01T10:39:09Z
471,40,234,myconvo,2012-02-26T16:21:20Z,TRUE,FALSE,TRUE,TRUE,FALSE,2012-02-26T17:12:55Z
473,9,235,myconvo,2012-02-26T16:21:24Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-26T16:21:24Z
1817,91,905,myconvo,2012-11-17T19:59:54Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-10-09T15:21:26Z
1816,37,904,myconvo,2012-10-07T19:19:15Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-10-07T19:19:15Z
476,84,237,myconvo,2012-02-28T02:04:46Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-27T19:06:46Z
477,164,237,myconvo,2012-02-27T19:06:47Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-27T19:06:46Z
3587,1,1787,myconvo,2014-04-10T18:59:53Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-07-24T11:58:10Z
2947,2336,1469,myconvo,2013-01-13T22:05:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-01-13T02:27:54Z
482,13,240,myconvo,2012-02-27T20:09:25Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-27T13:08:06Z
483,16,240,myconvo,2012-07-05T21:23:12Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-27T13:08:06Z
1165,279,580,myconvo,2012-08-01T20:10:42Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-08-01T16:54:53Z
2944,1,1468,myconvo,2014-04-10T18:56:36Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-01-13T15:08:27Z
488,17,243,myconvo,2012-02-28T02:46:37Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-28T02:46:36Z
489,108,243,myconvo,2012-02-27T03:12:24Z,FALSE,FALSE,TRUE,TRUE,FALSE,2012-02-28T02:46:36Z
1062,1,529,myconvo,2012-07-10T15:05:38Z,FALSE,FALSE,FALSE,TRUE,FALSE,2012-07-10T13:53:50Z
1061,315,529,myconvo,2012-07-28T08:11:12Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-07-10T13:53:50Z
492,152,245,myconvo,2012-02-27T06:24:06Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-02-27T06:22:11Z
493,44,245,myconvo,2012-02-27T06:22:12Z,TRUE,FALSE,FALSE,TRUE,FALSE,2012-02-27T06:22:11Z
580,19,289,myconvo,2012-07-03T12:08:19Z,TRUE,FALSE,FALSE,FALSE,FALSE,2012-03-19T20:50:36Z
